Sun, 21 Jan 2018 12:40:22 WARNING From /usr/local/lib/python3.6/dist-packages/tensorflow/contrib/training/python/training/training.py:412: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
Sun, 21 Jan 2018 12:40:22 INFO 
=====Config====
model_name = Epilepsy_3D_CNN  
is_training = True      
max_epoch = 200
gpu_num = 1
num_classes = 2
batch_size = 1
image_shape = (61, 73, 61, 2)
plot_batch = 25
dropout_keep_prob = 0.5
train_data_path = tfdata/cnn_tfdata/epilepsy_cnn_train.tfrecords
train_data_length = 240
test_data_path = tfdata/cnn_tfdata/epilepsy_cnn_test.tfrecords
test_data_length = 60
logger_path = logs/Epilepsy_3D_CNN_2018-01-21 12:40:21.log
save_model_path = saved_models/epilepsy_3d_cnn_2018-01-21 12:40:21/
=====Config====

Sun, 21 Jan 2018 12:43:55 INFO [Test] Epoch:18, TP:45, TN:2, FP:11, FN:2, Loss:1.526725, Accuracy:0.783333
Sun, 21 Jan 2018 12:44:06 INFO [Train] Epoch:19, TP:179, TN:52, FP:9, FN:0, Loss:0.121301, Accuracy:0.962500
Sun, 21 Jan 2018 12:44:06 INFO [Test] Epoch:19, TP:40, TN:7, FP:12, FN:1, Loss:2.752212, Accuracy:0.783333
Sun, 21 Jan 2018 12:44:17 INFO [Train] Epoch:20, TP:179, TN:57, FP:3, FN:1, Loss:0.068136, Accuracy:0.983333
Sun, 21 Jan 2018 12:44:18 INFO [Test] Epoch:20, TP:41, TN:12, FP:7, FN:0, Loss:0.811217, Accuracy:0.883333
Sun, 21 Jan 2018 12:44:28 INFO [Train] Epoch:21, TP:173, TN:48, FP:19, FN:0, Loss:0.306031, Accuracy:0.920833
Sun, 21 Jan 2018 12:44:29 INFO [Test] Epoch:21, TP:46, TN:3, FP:11, FN:0, Loss:2.070186, Accuracy:0.816667
Sun, 21 Jan 2018 12:44:39 INFO [Train] Epoch:22, TP:176, TN:58, FP:6, FN:0, Loss:0.137200, Accuracy:0.975000
Sun, 21 Jan 2018 12:44:40 INFO [Test] Epoch:22, TP:34, TN:6, FP:20, FN:0, Loss:2.820118, Accuracy:0.666667
Sun, 21 Jan 2018 12:44:51 INFO [Train] Epoch:23, TP:158, TN:67, FP:0, FN:15, Loss:0.309315, Accuracy:0.937500
Sun, 21 Jan 2018 12:44:51 INFO [Test] Epoch:23, TP:34, TN:11, FP:7, FN:8, Loss:1.341685, Accuracy:0.750000
Sun, 21 Jan 2018 12:45:02 INFO [Train] Epoch:24, TP:175, TN:55, FP:10, FN:0, Loss:0.186641, Accuracy:0.958333
Sun, 21 Jan 2018 12:45:03 INFO [Test] Epoch:24, TP:40, TN:4, FP:16, FN:0, Loss:2.762772, Accuracy:0.733333
Sun, 21 Jan 2018 12:45:13 INFO [Train] Epoch:25, TP:158, TN:61, FP:0, FN:21, Loss:0.403151, Accuracy:0.912500
Sun, 21 Jan 2018 12:45:14 INFO [Test] Epoch:25, TP:31, TN:16, FP:2, FN:11, Loss:1.412483, Accuracy:0.783333
Sun, 21 Jan 2018 12:45:24 INFO [Train] Epoch:26, TP:159, TN:60, FP:0, FN:21, Loss:0.291396, Accuracy:0.912500
Sun, 21 Jan 2018 12:45:25 INFO [Test] Epoch:26, TP:31, TN:19, FP:3, FN:7, Loss:0.941822, Accuracy:0.833333
Sun, 21 Jan 2018 12:45:35 INFO [Train] Epoch:27, TP:179, TN:55, FP:6, FN:0, Loss:0.082812, Accuracy:0.975000
Sun, 21 Jan 2018 12:45:36 INFO [Test] Epoch:27, TP:38, TN:7, FP:14, FN:1, Loss:2.557515, Accuracy:0.750000
Sun, 21 Jan 2018 12:45:47 INFO [Train] Epoch:28, TP:164, TN:59, FP:0, FN:17, Loss:0.311282, Accuracy:0.929167
Sun, 21 Jan 2018 12:45:47 INFO [Test] Epoch:28, TP:42, TN:8, FP:4, FN:6, Loss:1.417949, Accuracy:0.833333
Sun, 21 Jan 2018 12:45:58 INFO [Train] Epoch:29, TP:182, TN:47, FP:11, FN:0, Loss:0.180754, Accuracy:0.954167
Sun, 21 Jan 2018 12:45:59 INFO [Test] Epoch:29, TP:37, TN:5, FP:18, FN:0, Loss:4.521948, Accuracy:0.700000
Sun, 21 Jan 2018 12:46:09 INFO [Train] Epoch:30, TP:172, TN:67, FP:1, FN:0, Loss:0.008417, Accuracy:0.995833
Sun, 21 Jan 2018 12:46:10 INFO [Test] Epoch:30, TP:40, TN:7, FP:13, FN:0, Loss:2.151507, Accuracy:0.783333
Sun, 21 Jan 2018 12:46:20 INFO [Train] Epoch:31, TP:178, TN:60, FP:2, FN:0, Loss:0.032048, Accuracy:0.991667
Sun, 21 Jan 2018 12:46:21 INFO [Test] Epoch:31, TP:44, TN:4, FP:11, FN:1, Loss:2.518672, Accuracy:0.800000
Sun, 21 Jan 2018 12:46:31 INFO [Train] Epoch:32, TP:186, TN:42, FP:12, FN:0, Loss:0.188952, Accuracy:0.950000
Sun, 21 Jan 2018 12:46:32 INFO [Test] Epoch:32, TP:42, TN:0, FP:18, FN:0, Loss:4.020657, Accuracy:0.700000
Sun, 21 Jan 2018 12:46:43 INFO [Train] Epoch:33, TP:183, TN:43, FP:14, FN:0, Loss:0.220392, Accuracy:0.941667
Sun, 21 Jan 2018 12:46:43 INFO [Test] Epoch:33, TP:40, TN:2, FP:18, FN:0, Loss:4.307148, Accuracy:0.700000
Sun, 21 Jan 2018 12:46:54 INFO [Train] Epoch:34, TP:182, TN:47, FP:11, FN:0, Loss:0.255905, Accuracy:0.954167
Sun, 21 Jan 2018 12:46:55 INFO [Test] Epoch:34, TP:42, TN:1, FP:17, FN:0, Loss:4.410293, Accuracy:0.716667
Sun, 21 Jan 2018 12:47:05 INFO [Train] Epoch:35, TP:176, TN:42, FP:22, FN:0, Loss:0.595545, Accuracy:0.908333
Sun, 21 Jan 2018 12:47:06 INFO [Test] Epoch:35, TP:40, TN:1, FP:19, FN:0, Loss:6.339494, Accuracy:0.683333
Sun, 21 Jan 2018 12:47:16 INFO [Train] Epoch:36, TP:170, TN:69, FP:1, FN:0, Loss:0.010206, Accuracy:0.995833
Sun, 21 Jan 2018 12:47:17 INFO [Test] Epoch:36, TP:40, TN:4, FP:15, FN:1, Loss:2.918983, Accuracy:0.733333
Sun, 21 Jan 2018 12:47:27 INFO [Train] Epoch:37, TP:182, TN:57, FP:1, FN:0, Loss:0.004353, Accuracy:0.995833
Sun, 21 Jan 2018 12:47:28 INFO [Test] Epoch:37, TP:39, TN:6, FP:14, FN:1, Loss:1.863652, Accuracy:0.750000
Sun, 21 Jan 2018 12:47:38 INFO [Train] Epoch:38, TP:179, TN:59, FP:2, FN:0, Loss:0.019688, Accuracy:0.991667
Sun, 21 Jan 2018 12:47:39 INFO [Test] Epoch:38, TP:45, TN:5, FP:10, FN:0, Loss:1.349128, Accuracy:0.833333
Sun, 21 Jan 2018 12:47:50 INFO [Train] Epoch:39, TP:129, TN:63, FP:0, FN:48, Loss:0.889873, Accuracy:0.800000
Sun, 21 Jan 2018 12:47:50 INFO [Test] Epoch:39, TP:25, TN:22, FP:1, FN:12, Loss:2.095562, Accuracy:0.783333
Sun, 21 Jan 2018 12:48:01 INFO [Train] Epoch:40, TP:178, TN:62, FP:0, FN:0, Loss:0.000688, Accuracy:1.000000
Sun, 21 Jan 2018 12:48:02 INFO [Test] Epoch:40, TP:41, TN:3, FP:15, FN:1, Loss:2.734869, Accuracy:0.733333
Sun, 21 Jan 2018 12:48:12 INFO [Train] Epoch:41, TP:179, TN:59, FP:0, FN:2, Loss:0.032471, Accuracy:0.991667
Sun, 21 Jan 2018 12:48:13 INFO [Test] Epoch:41, TP:36, TN:13, FP:6, FN:5, Loss:0.690426, Accuracy:0.816667
Sun, 21 Jan 2018 12:48:23 INFO [Train] Epoch:42, TP:156, TN:63, FP:0, FN:21, Loss:0.347944, Accuracy:0.912500
Sun, 21 Jan 2018 12:48:24 INFO [Test] Epoch:42, TP:33, TN:15, FP:2, FN:10, Loss:1.018605, Accuracy:0.800000
Sun, 21 Jan 2018 12:48:34 INFO [Train] Epoch:43, TP:177, TN:62, FP:1, FN:0, Loss:0.010857, Accuracy:0.995833
Sun, 21 Jan 2018 12:48:35 INFO [Test] Epoch:43, TP:43, TN:4, FP:12, FN:1, Loss:1.501322, Accuracy:0.783333
Sun, 21 Jan 2018 12:48:46 INFO [Train] Epoch:44, TP:170, TN:67, FP:0, FN:3, Loss:0.038041, Accuracy:0.987500
Sun, 21 Jan 2018 12:48:46 INFO [Test] Epoch:44, TP:32, TN:18, FP:6, FN:4, Loss:0.834498, Accuracy:0.833333
Sun, 21 Jan 2018 12:48:57 INFO [Train] Epoch:45, TP:176, TN:53, FP:11, FN:0, Loss:0.103645, Accuracy:0.954167
Sun, 21 Jan 2018 12:48:58 INFO [Test] Epoch:45, TP:41, TN:3, FP:16, FN:0, Loss:4.151066, Accuracy:0.733333
Sun, 21 Jan 2018 12:49:08 INFO [Train] Epoch:46, TP:175, TN:63, FP:2, FN:0, Loss:0.011703, Accuracy:0.991667
Sun, 21 Jan 2018 12:49:09 INFO [Test] Epoch:46, TP:44, TN:8, FP:8, FN:0, Loss:1.975416, Accuracy:0.866667
Sun, 21 Jan 2018 12:49:19 INFO [Train] Epoch:47, TP:174, TN:66, FP:0, FN:0, Loss:0.000281, Accuracy:1.000000
Sun, 21 Jan 2018 12:49:20 INFO [Test] Epoch:47, TP:35, TN:9, FP:14, FN:2, Loss:3.267048, Accuracy:0.733333
Sun, 21 Jan 2018 12:49:30 INFO [Train] Epoch:48, TP:179, TN:61, FP:0, FN:0, Loss:0.000143, Accuracy:1.000000
Sun, 21 Jan 2018 12:49:31 INFO [Test] Epoch:48, TP:40, TN:9, FP:10, FN:1, Loss:1.359276, Accuracy:0.816667
Sun, 21 Jan 2018 12:49:42 INFO [Train] Epoch:49, TP:180, TN:60, FP:0, FN:0, Loss:0.001004, Accuracy:1.000000
Sun, 21 Jan 2018 12:49:42 INFO [Test] Epoch:49, TP:40, TN:3, FP:17, FN:0, Loss:4.057729, Accuracy:0.716667
Sun, 21 Jan 2018 12:49:53 INFO [Train] Epoch:50, TP:183, TN:57, FP:0, FN:0, Loss:0.000005, Accuracy:1.000000
Sun, 21 Jan 2018 12:49:54 INFO [Test] Epoch:50, TP:39, TN:11, FP:9, FN:1, Loss:1.485087, Accuracy:0.833333
Sun, 21 Jan 2018 12:50:04 INFO [Train] Epoch:51, TP:177, TN:63, FP:0, FN:0, Loss:0.000006, Accuracy:1.000000
Sun, 21 Jan 2018 12:50:05 INFO [Test] Epoch:51, TP:41, TN:7, FP:10, FN:2, Loss:1.769522, Accuracy:0.800000
Sun, 21 Jan 2018 12:50:15 INFO [Train] Epoch:52, TP:174, TN:62, FP:0, FN:4, Loss:0.045680, Accuracy:0.983333
Sun, 21 Jan 2018 12:50:16 INFO [Test] Epoch:52, TP:38, TN:16, FP:3, FN:3, Loss:0.564371, Accuracy:0.900000
Sun, 21 Jan 2018 12:50:27 INFO [Train] Epoch:53, TP:180, TN:60, FP:0, FN:0, Loss:0.000064, Accuracy:1.000000
Sun, 21 Jan 2018 12:50:27 INFO [Test] Epoch:53, TP:40, TN:6, FP:14, FN:0, Loss:1.446829, Accuracy:0.766667
Sun, 21 Jan 2018 12:50:38 INFO [Train] Epoch:54, TP:176, TN:64, FP:0, FN:0, Loss:0.000029, Accuracy:1.000000
Sun, 21 Jan 2018 12:50:39 INFO [Test] Epoch:54, TP:38, TN:6, FP:14, FN:2, Loss:3.011112, Accuracy:0.733333
Sun, 21 Jan 2018 12:50:49 INFO [Train] Epoch:55, TP:181, TN:59, FP:0, FN:0, Loss:0.001239, Accuracy:1.000000
Sun, 21 Jan 2018 12:50:50 INFO [Test] Epoch:55, TP:40, TN:14, FP:5, FN:1, Loss:0.849714, Accuracy:0.900000
Sun, 21 Jan 2018 12:51:00 INFO [Train] Epoch:56, TP:171, TN:62, FP:0, FN:7, Loss:0.080274, Accuracy:0.970833
