Sun, 21 Jan 2018 11:46:00 WARNING From /usr/local/lib/python3.6/dist-packages/tensorflow/contrib/training/python/training/training.py:412: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
Sun, 21 Jan 2018 11:46:00 INFO 
=====Config====
model_name = Epilepsy_3D_CNN  
is_training = True      
max_epoch = 200
gpu_num = 1
num_classes = 2
batch_size = 1
image_shape = (61, 73, 61, 2)
plot_batch = 25
dropout_keep_prob = 0.5
train_data_path = tfdata/cnn_tfdata/epilepsy_cnn_train.tfrecords
train_data_length = 240
test_data_path = tfdata/cnn_tfdata/epilepsy_cnn_test.tfrecords
test_data_length = 60
logger_path = logs/Epilepsy_3D_CNN_2018-01-21 11:45:59.log
save_model_path = saved_models/epilepsy_3d_cnn_2018-01-21 11:45:59/
=====Config====

Sun, 21 Jan 2018 11:46:09 INFO [Train] Epoch:0, TP:180, TN:0, FP:60, FN:0, Loss:17.283007, Accuracy:0.750000
Sun, 21 Jan 2018 11:51:13 INFO [Train] Epoch:36, TP:173, TN:66, FP:1, FN:0, Loss:0.008090, Accuracy:0.995833
Sun, 21 Jan 2018 11:51:13 INFO [Test] Epoch:36, TP:45, TN:5, FP:9, FN:1, Loss:1.007087, Accuracy:0.833333
Sun, 21 Jan 2018 11:51:21 INFO [Train] Epoch:37, TP:177, TN:63, FP:0, FN:0, Loss:0.002200, Accuracy:1.000000
Sun, 21 Jan 2018 11:51:22 INFO [Test] Epoch:37, TP:37, TN:8, FP:14, FN:1, Loss:0.840710, Accuracy:0.750000
Sun, 21 Jan 2018 11:51:29 INFO [Train] Epoch:38, TP:176, TN:63, FP:1, FN:0, Loss:0.015204, Accuracy:0.995833
Sun, 21 Jan 2018 11:51:30 INFO [Test] Epoch:38, TP:41, TN:5, FP:14, FN:0, Loss:2.007315, Accuracy:0.766667
Sun, 21 Jan 2018 11:51:38 INFO [Train] Epoch:39, TP:174, TN:66, FP:0, FN:0, Loss:0.001983, Accuracy:1.000000
Sun, 21 Jan 2018 11:51:38 INFO [Test] Epoch:39, TP:37, TN:6, FP:16, FN:1, Loss:1.528101, Accuracy:0.716667
Sun, 21 Jan 2018 11:51:46 INFO [Train] Epoch:40, TP:178, TN:62, FP:0, FN:0, Loss:0.001542, Accuracy:1.000000
Sun, 21 Jan 2018 11:51:47 INFO [Test] Epoch:40, TP:42, TN:10, FP:8, FN:0, Loss:0.937445, Accuracy:0.866667
Sun, 21 Jan 2018 11:51:55 INFO [Train] Epoch:41, TP:176, TN:64, FP:0, FN:0, Loss:0.002414, Accuracy:1.000000
Sun, 21 Jan 2018 11:51:55 INFO [Test] Epoch:41, TP:37, TN:4, FP:17, FN:2, Loss:1.858605, Accuracy:0.683333
Sun, 21 Jan 2018 11:52:03 INFO [Train] Epoch:42, TP:174, TN:66, FP:0, FN:0, Loss:0.010481, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:04 INFO [Test] Epoch:42, TP:40, TN:4, FP:16, FN:0, Loss:2.140684, Accuracy:0.733333
Sun, 21 Jan 2018 11:52:12 INFO [Train] Epoch:43, TP:178, TN:62, FP:0, FN:0, Loss:0.000366, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:12 INFO [Test] Epoch:43, TP:43, TN:6, FP:10, FN:1, Loss:0.635516, Accuracy:0.816667
Sun, 21 Jan 2018 11:52:20 INFO [Train] Epoch:44, TP:183, TN:57, FP:0, FN:0, Loss:0.000349, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:21 INFO [Test] Epoch:44, TP:42, TN:8, FP:10, FN:0, Loss:0.971503, Accuracy:0.833333
Sun, 21 Jan 2018 11:52:28 INFO [Train] Epoch:45, TP:177, TN:63, FP:0, FN:0, Loss:0.000381, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:29 INFO [Test] Epoch:45, TP:35, TN:10, FP:12, FN:3, Loss:1.208193, Accuracy:0.750000
Sun, 21 Jan 2018 11:52:37 INFO [Train] Epoch:46, TP:182, TN:58, FP:0, FN:0, Loss:0.000271, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:37 INFO [Test] Epoch:46, TP:44, TN:6, FP:9, FN:1, Loss:0.828739, Accuracy:0.833333
Sun, 21 Jan 2018 11:52:45 INFO [Train] Epoch:47, TP:179, TN:61, FP:0, FN:0, Loss:0.001781, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:46 INFO [Test] Epoch:47, TP:40, TN:4, FP:15, FN:1, Loss:1.905078, Accuracy:0.733333
Sun, 21 Jan 2018 11:52:54 INFO [Train] Epoch:48, TP:180, TN:60, FP:0, FN:0, Loss:0.000780, Accuracy:1.000000
Sun, 21 Jan 2018 11:52:54 INFO [Test] Epoch:48, TP:36, TN:5, FP:16, FN:3, Loss:1.233743, Accuracy:0.683333
Sun, 21 Jan 2018 11:53:02 INFO [Train] Epoch:49, TP:172, TN:68, FP:0, FN:0, Loss:0.000649, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:03 INFO [Test] Epoch:49, TP:41, TN:10, FP:7, FN:2, Loss:0.943624, Accuracy:0.850000
Sun, 21 Jan 2018 11:53:11 INFO [Train] Epoch:50, TP:177, TN:61, FP:0, FN:2, Loss:0.020168, Accuracy:0.991667
Sun, 21 Jan 2018 11:53:11 INFO [Test] Epoch:50, TP:40, TN:15, FP:4, FN:1, Loss:0.552596, Accuracy:0.916667
Sun, 21 Jan 2018 11:53:19 INFO [Train] Epoch:51, TP:175, TN:65, FP:0, FN:0, Loss:0.000530, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:20 INFO [Test] Epoch:51, TP:40, TN:9, FP:11, FN:0, Loss:1.548100, Accuracy:0.816667
Sun, 21 Jan 2018 11:53:28 INFO [Train] Epoch:52, TP:184, TN:56, FP:0, FN:0, Loss:0.000585, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:28 INFO [Test] Epoch:52, TP:39, TN:12, FP:8, FN:1, Loss:0.988239, Accuracy:0.850000
Sun, 21 Jan 2018 11:53:36 INFO [Train] Epoch:53, TP:178, TN:62, FP:0, FN:0, Loss:0.000749, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:37 INFO [Test] Epoch:53, TP:39, TN:5, FP:16, FN:0, Loss:1.590194, Accuracy:0.733333
Sun, 21 Jan 2018 11:53:45 INFO [Train] Epoch:54, TP:178, TN:62, FP:0, FN:0, Loss:0.004764, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:45 INFO [Test] Epoch:54, TP:39, TN:13, FP:5, FN:3, Loss:0.780638, Accuracy:0.866667
Sun, 21 Jan 2018 11:53:53 INFO [Train] Epoch:55, TP:178, TN:62, FP:0, FN:0, Loss:0.010590, Accuracy:1.000000
Sun, 21 Jan 2018 11:53:54 INFO [Test] Epoch:55, TP:38, TN:13, FP:5, FN:4, Loss:1.297390, Accuracy:0.850000
Sun, 21 Jan 2018 11:54:02 INFO [Train] Epoch:56, TP:173, TN:67, FP:0, FN:0, Loss:0.000725, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:02 INFO [Test] Epoch:56, TP:35, TN:13, FP:10, FN:2, Loss:1.277052, Accuracy:0.800000
Sun, 21 Jan 2018 11:54:10 INFO [Train] Epoch:57, TP:177, TN:63, FP:0, FN:0, Loss:0.007337, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:11 INFO [Test] Epoch:57, TP:42, TN:3, FP:15, FN:0, Loss:2.273299, Accuracy:0.750000
Sun, 21 Jan 2018 11:54:18 INFO [Train] Epoch:58, TP:180, TN:59, FP:0, FN:1, Loss:0.004575, Accuracy:0.995833
Sun, 21 Jan 2018 11:54:19 INFO [Test] Epoch:58, TP:40, TN:12, FP:7, FN:1, Loss:0.745359, Accuracy:0.866667
Sun, 21 Jan 2018 11:54:27 INFO [Train] Epoch:59, TP:173, TN:67, FP:0, FN:0, Loss:0.000350, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:27 INFO [Test] Epoch:59, TP:43, TN:6, FP:9, FN:2, Loss:1.671615, Accuracy:0.816667
Sun, 21 Jan 2018 11:54:35 INFO [Train] Epoch:60, TP:176, TN:64, FP:0, FN:0, Loss:0.000890, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:36 INFO [Test] Epoch:60, TP:39, TN:8, FP:12, FN:1, Loss:1.493456, Accuracy:0.783333
Sun, 21 Jan 2018 11:54:44 INFO [Train] Epoch:61, TP:176, TN:64, FP:0, FN:0, Loss:0.000876, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:44 INFO [Test] Epoch:61, TP:43, TN:7, FP:9, FN:1, Loss:0.901081, Accuracy:0.833333
Sun, 21 Jan 2018 11:54:52 INFO [Train] Epoch:62, TP:178, TN:62, FP:0, FN:0, Loss:0.000679, Accuracy:1.000000
Sun, 21 Jan 2018 11:54:53 INFO [Test] Epoch:62, TP:37, TN:10, FP:9, FN:4, Loss:1.784319, Accuracy:0.783333
Sun, 21 Jan 2018 11:55:01 INFO [Train] Epoch:63, TP:180, TN:59, FP:1, FN:0, Loss:0.016587, Accuracy:0.995833
Sun, 21 Jan 2018 11:55:01 INFO [Test] Epoch:63, TP:42, TN:2, FP:16, FN:0, Loss:3.627981, Accuracy:0.733333
Sun, 21 Jan 2018 11:55:09 INFO [Train] Epoch:64, TP:179, TN:61, FP:0, FN:0, Loss:0.000534, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:10 INFO [Test] Epoch:64, TP:35, TN:15, FP:7, FN:3, Loss:1.123551, Accuracy:0.833333
Sun, 21 Jan 2018 11:55:17 INFO [Train] Epoch:65, TP:181, TN:59, FP:0, FN:0, Loss:0.003333, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:18 INFO [Test] Epoch:65, TP:37, TN:18, FP:3, FN:2, Loss:1.158651, Accuracy:0.916667
Sun, 21 Jan 2018 11:55:26 INFO [Train] Epoch:66, TP:175, TN:65, FP:0, FN:0, Loss:0.000014, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:26 INFO [Test] Epoch:66, TP:39, TN:11, FP:9, FN:1, Loss:0.838303, Accuracy:0.833333
Sun, 21 Jan 2018 11:55:34 INFO [Train] Epoch:67, TP:179, TN:61, FP:0, FN:0, Loss:0.000181, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:35 INFO [Test] Epoch:67, TP:42, TN:4, FP:13, FN:1, Loss:2.529160, Accuracy:0.766667
Sun, 21 Jan 2018 11:55:42 INFO [Train] Epoch:68, TP:175, TN:65, FP:0, FN:0, Loss:0.000063, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:43 INFO [Test] Epoch:68, TP:42, TN:8, FP:10, FN:0, Loss:1.766603, Accuracy:0.833333
Sun, 21 Jan 2018 11:55:51 INFO [Train] Epoch:69, TP:174, TN:66, FP:0, FN:0, Loss:0.000657, Accuracy:1.000000
Sun, 21 Jan 2018 11:55:51 INFO [Test] Epoch:69, TP:36, TN:13, FP:8, FN:3, Loss:1.684500, Accuracy:0.816667
Sun, 21 Jan 2018 11:55:59 INFO [Train] Epoch:70, TP:176, TN:64, FP:0, FN:0, Loss:0.000013, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:00 INFO [Test] Epoch:70, TP:39, TN:10, FP:11, FN:0, Loss:1.237343, Accuracy:0.816667
Sun, 21 Jan 2018 11:56:08 INFO [Train] Epoch:71, TP:181, TN:59, FP:0, FN:0, Loss:0.000489, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:08 INFO [Test] Epoch:71, TP:43, TN:2, FP:15, FN:0, Loss:2.622933, Accuracy:0.750000
Sun, 21 Jan 2018 11:56:16 INFO [Train] Epoch:72, TP:180, TN:60, FP:0, FN:0, Loss:0.000008, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:16 INFO [Test] Epoch:72, TP:39, TN:6, FP:11, FN:4, Loss:1.983262, Accuracy:0.750000
Sun, 21 Jan 2018 11:56:24 INFO [Train] Epoch:73, TP:181, TN:59, FP:0, FN:0, Loss:0.000017, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:25 INFO [Test] Epoch:73, TP:40, TN:8, FP:10, FN:2, Loss:1.352535, Accuracy:0.800000
Sun, 21 Jan 2018 11:56:33 INFO [Train] Epoch:74, TP:177, TN:63, FP:0, FN:0, Loss:0.000012, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:33 INFO [Test] Epoch:74, TP:40, TN:4, FP:15, FN:1, Loss:2.177452, Accuracy:0.733333
Sun, 21 Jan 2018 11:56:41 INFO [Train] Epoch:75, TP:182, TN:58, FP:0, FN:0, Loss:0.000009, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:42 INFO [Test] Epoch:75, TP:36, TN:7, FP:15, FN:2, Loss:1.536980, Accuracy:0.716667
Sun, 21 Jan 2018 11:56:49 INFO [Train] Epoch:76, TP:180, TN:60, FP:0, FN:0, Loss:0.002054, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:50 INFO [Test] Epoch:76, TP:44, TN:3, FP:13, FN:0, Loss:3.070868, Accuracy:0.783333
Sun, 21 Jan 2018 11:56:58 INFO [Train] Epoch:77, TP:179, TN:61, FP:0, FN:0, Loss:0.000009, Accuracy:1.000000
Sun, 21 Jan 2018 11:56:58 INFO [Test] Epoch:77, TP:38, TN:9, FP:10, FN:3, Loss:2.086395, Accuracy:0.783333
Sun, 21 Jan 2018 11:57:06 INFO [Train] Epoch:78, TP:180, TN:60, FP:0, FN:0, Loss:0.000004, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:07 INFO [Test] Epoch:78, TP:40, TN:7, FP:12, FN:1, Loss:1.926968, Accuracy:0.783333
Sun, 21 Jan 2018 11:57:14 INFO [Train] Epoch:79, TP:178, TN:62, FP:0, FN:0, Loss:0.000003, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:15 INFO [Test] Epoch:79, TP:34, TN:9, FP:13, FN:4, Loss:1.720965, Accuracy:0.716667
Sun, 21 Jan 2018 11:57:23 INFO [Train] Epoch:80, TP:180, TN:60, FP:0, FN:0, Loss:0.000144, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:23 INFO [Test] Epoch:80, TP:42, TN:5, FP:12, FN:1, Loss:2.276360, Accuracy:0.783333
Sun, 21 Jan 2018 11:57:31 INFO [Train] Epoch:81, TP:177, TN:63, FP:0, FN:0, Loss:0.000017, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:32 INFO [Test] Epoch:81, TP:36, TN:6, FP:17, FN:1, Loss:2.330654, Accuracy:0.700000
Sun, 21 Jan 2018 11:57:40 INFO [Train] Epoch:82, TP:174, TN:66, FP:0, FN:0, Loss:0.000130, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:40 INFO [Test] Epoch:82, TP:44, TN:5, FP:11, FN:0, Loss:2.333266, Accuracy:0.816667
Sun, 21 Jan 2018 11:57:48 INFO [Train] Epoch:83, TP:184, TN:56, FP:0, FN:0, Loss:0.004618, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:48 INFO [Test] Epoch:83, TP:40, TN:14, FP:1, FN:5, Loss:1.425541, Accuracy:0.900000
Sun, 21 Jan 2018 11:57:56 INFO [Train] Epoch:84, TP:175, TN:65, FP:0, FN:0, Loss:0.000015, Accuracy:1.000000
Sun, 21 Jan 2018 11:57:57 INFO [Test] Epoch:84, TP:35, TN:6, FP:18, FN:1, Loss:3.672103, Accuracy:0.683333
Sun, 21 Jan 2018 11:58:05 INFO [Train] Epoch:85, TP:184, TN:56, FP:0, FN:0, Loss:0.000013, Accuracy:1.000000
Sun, 21 Jan 2018 11:58:05 INFO [Test] Epoch:85, TP:41, TN:8, FP:9, FN:2, Loss:1.633674, Accuracy:0.816667
Sun, 21 Jan 2018 11:58:13 INFO [Train] Epoch:86, TP:181, TN:59, FP:0, FN:0, Loss:0.002278, Accuracy:1.000000
Sun, 21 Jan 2018 11:58:13 INFO [Test] Epoch:86, TP:38, TN:6, FP:15, FN:1, Loss:2.239311, Accuracy:0.733333
Sun, 21 Jan 2018 11:58:21 INFO [Train] Epoch:87, TP:178, TN:62, FP:0, FN:0, Loss:0.000016, Accuracy:1.000000
