Tue, 23 Jan 2018 14:03:14 WARNING From /usr/local/lib/python3.6/dist-packages/tensorflow/contrib/training/python/training/training.py:412: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
Tue, 23 Jan 2018 14:03:20 INFO 
=====Config====
model_name = Epilepsy_3D_CNN  
is_training = True      
max_epoch = 200
gpu_num = 1
lr = 2
num_classes = 2
batch_size = 4
image_shape = (61, 73, 61, 2)
plot_batch = 25
dropout_keep_prob = 0.5
train_data_path = tfdata/cnn_tfdata/epilepsy_cnn_train.tfrecords
train_data_length = 240
test_data_path = tfdata/cnn_tfdata/epilepsy_cnn_test.tfrecords
test_data_length = 60
logger_path = logs/Epilepsy_3D_CNN_2018-01-23 14:03:12.log
save_model_path = saved_models/epilepsy_3d_cnn_2018-01-23 14:03:12/
=====Config====

Tue, 23 Jan 2018 14:04:05 INFO [Train] Epoch:0, TP:0, TN:60, FP:0, FN:180, Loss:21.643717, Accuracy:0.250000, F1:0.000000
Tue, 23 Jan 2018 14:04:09 INFO [Test] Epoch:0, TP:0, TN:20, FP:0, FN:40, Loss:19.683586, Accuracy:0.333333, F1:0.000000
Tue, 23 Jan 2018 14:04:38 INFO [Train] Epoch:1, TP:35, TN:56, FP:3, FN:146, Loss:1.214577, Accuracy:0.379167, F1:0.319635
Tue, 23 Jan 2018 14:04:45 INFO [Test] Epoch:1, TP:6, TN:16, FP:5, FN:33, Loss:1.034220, Accuracy:0.366667, F1:0.240000
Tue, 23 Jan 2018 14:05:14 INFO [Train] Epoch:2, TP:51, TN:59, FP:1, FN:129, Loss:0.987933, Accuracy:0.458333, F1:0.439655
Tue, 23 Jan 2018 14:05:22 INFO [Test] Epoch:2, TP:13, TN:15, FP:0, FN:32, Loss:0.904426, Accuracy:0.466667, F1:0.448276
Tue, 23 Jan 2018 14:05:50 INFO [Train] Epoch:3, TP:176, TN:0, FP:64, FN:0, Loss:0.690004, Accuracy:0.733333, F1:0.846154
Tue, 23 Jan 2018 14:05:57 INFO [Test] Epoch:3, TP:41, TN:0, FP:19, FN:0, Loss:0.847456, Accuracy:0.683333, F1:0.811881
Tue, 23 Jan 2018 14:06:26 INFO [Train] Epoch:4, TP:61, TN:62, FP:0, FN:117, Loss:0.731907, Accuracy:0.512500, F1:0.510460
Tue, 23 Jan 2018 14:06:28 INFO [Test] Epoch:4, TP:15, TN:21, FP:2, FN:22, Loss:0.746322, Accuracy:0.600000, F1:0.555556
Tue, 23 Jan 2018 14:06:56 INFO [Train] Epoch:5, TP:1, TN:58, FP:0, FN:181, Loss:2.812619, Accuracy:0.245833, F1:0.010929
Tue, 23 Jan 2018 14:06:58 INFO [Test] Epoch:5, TP:0, TN:16, FP:0, FN:44, Loss:2.531839, Accuracy:0.266667, F1:0.000000
Tue, 23 Jan 2018 14:07:26 INFO [Train] Epoch:6, TP:47, TN:66, FP:0, FN:127, Loss:1.001472, Accuracy:0.470833, F1:0.425339
Tue, 23 Jan 2018 14:07:28 INFO [Test] Epoch:6, TP:13, TN:13, FP:1, FN:33, Loss:1.370641, Accuracy:0.433333, F1:0.433333
Tue, 23 Jan 2018 14:07:57 INFO [Train] Epoch:7, TP:49, TN:60, FP:0, FN:131, Loss:0.980064, Accuracy:0.454167, F1:0.427948
Tue, 23 Jan 2018 14:07:58 INFO [Test] Epoch:7, TP:11, TN:23, FP:0, FN:26, Loss:0.897182, Accuracy:0.566667, F1:0.458333
Tue, 23 Jan 2018 14:08:27 INFO [Train] Epoch:8, TP:177, TN:1, FP:62, FN:0, Loss:0.908635, Accuracy:0.741667, F1:0.850962
Tue, 23 Jan 2018 14:08:29 INFO [Test] Epoch:8, TP:40, TN:0, FP:20, FN:0, Loss:1.862200, Accuracy:0.666667, F1:0.800000
Tue, 23 Jan 2018 14:08:57 INFO [Train] Epoch:9, TP:69, TN:58, FP:0, FN:113, Loss:1.108510, Accuracy:0.529167, F1:0.549801
